Time Step,Load (kWh),Solar Production (kWh),Curtailment (kWh),Battery Charge (kWh),Battery Discharge (kWh),State of Charge (kWh),Lost Load (kWh),Generator Production (kWh)
2512,8.712503033,8.303222509601051,0.0,0.0,0.0,0.0,0.0,0.4092805233989498
2513,8.394403617,6.316561909144357,0.0,0.0,0.0,0.0,0.0,2.077841707855643
2514,8.466919217,3.591271085440945,0.0,0.0,0.0,0.0,0.0,4.875648131559054
2515,10.50896505,0.3947851193215223,0.0,0.0,0.0,0.0,0.0,10.114179930678478
2516,15.69100693,0.0,0.0,0.0,0.0,0.0,1.9731916792310429,13.717815250768957
2517,18.05271342,0.0,0.0,0.0,0.0,0.0,4.334898169231042,13.717815250768957
2518,18.14738142,0.0,0.0,0.0,0.0,0.0,4.429566169231041,13.717815250768957
2519,16.54838813,0.0,0.0,0.0,0.0,0.0,2.830572879231042,13.717815250768957
2520,11.7165938,0.0,0.0,0.0,0.0,0.0,0.0,11.7165938
2521,10.19710923,0.0,0.0,0.0,0.0,0.0,0.0,10.19710923
2522,10.56876242,0.0,0.0,0.0,0.0,0.0,0.0,10.56876242
2523,11.09654928,0.0,0.0,0.0,0.0,0.0,0.0,11.09654928
2524,12.1132812,0.0,0.0,0.0,0.0,0.0,0.0,12.1132812
2525,11.96559962,0.0,0.0,0.0,0.0,0.0,0.0,11.96559962
2526,10.30007785,0.0,0.0,0.0,0.0,0.0,0.0,10.30007785
2527,7.904034867,0.0,0.0,0.0,0.0,0.0,0.0,7.904034867
2528,7.9911432,0.9805952963792651,0.0,0.0,0.0,0.0,0.0,7.0105479036207345
2529,8.471688433,4.533661370272966,8.881784197001252e-16,0.0,0.0,0.0,0.0,3.938027062727035
2530,8.494784083,7.208012178580053,-8.881784197001252e-16,0.0,0.0,0.0,0.0,1.2867719044199477
2531,8.666896033,8.666896033,0.3622216959986879,0.0,0.0,0.0,0.0,0.0
2532,8.444655817,8.444655817,1.6669372391706059,0.0,0.0,0.0,0.0,0.0
2533,9.344532583,9.344532583,1.225520611737533,0.0,0.0,0.0,0.0,0.0
2534,9.482890917,9.482890917,0.9725472430958,0.0,0.0,0.0,0.0,0.0
2535,8.66780895,8.66780895,1.0999390022454083,0.0,0.0,0.0,0.0,0.0
2536,8.328148583,8.328148583,0.1660989843372711,0.0,0.0,0.0,0.0,0.0
2537,8.2334536,6.520321970729659,0.0,0.0,0.0,0.0,0.0,1.7131316292703413
2538,8.31155365,3.807766150875328,0.0,0.0,0.0,0.0,0.0,4.503787499124672
2539,9.71322585,0.44572513471784786,0.0,0.0,0.0,0.0,0.0,9.267500715282154
2540,14.15820158,0.0,0.0,0.0,0.0,0.0,0.4403863292310426,13.717815250768957
2541,17.59124468,0.0,0.0,0.0,0.0,0.0,3.8734294292310416,13.717815250768957
2542,18.6884253,0.0,0.0,0.0,0.0,0.0,4.970610049231041,13.717815250768957
2543,16.84750595,0.0,0.0,0.0,0.0,0.0,3.129690699231041,13.717815250768957
2544,12.22441233,0.0,0.0,0.0,0.0,0.0,0.0,12.22441233
2545,9.899065467,0.0,0.0,0.0,0.0,0.0,0.0,9.899065467
2546,10.12739712,0.0,0.0,0.0,0.0,0.0,0.0,10.12739712
2547,10.83293247,0.0,0.0,0.0,0.0,0.0,0.0,10.83293247
2548,11.1978314,0.0,0.0,0.0,0.0,0.0,0.0,11.1978314
2549,11.48198322,0.0,0.0,0.0,0.0,0.0,0.0,11.48198322
2550,9.521077583,0.0,0.0,0.0,0.0,0.0,0.0,9.521077583
2551,7.890849,0.0,0.0,0.0,0.0,0.0,0.0,7.890849
2552,7.99571765,0.8532452578884516,0.0,0.0,0.0,0.0,0.0,7.142472392111548
2553,8.229956783,4.126141247102363,0.0,0.0,0.0,0.0,0.0,4.103815535897637
2554,8.69359635,7.016987120843833,0.0,0.0,0.0,0.0,0.0,1.676609229156167
2555,8.69476725,8.69476725,0.11785541356430507,0.0,0.0,0.0,0.0,0.0
2556,8.415161033,8.415161033,1.4799369577362214,0.0,0.0,0.0,0.0,0.0
2557,8.678058083,8.678058083,1.6627650424540708,0.0,0.0,0.0,0.0,0.0
2558,10.13520057,10.13520057,0.10374252466141876,0.0,0.0,0.0,0.0,0.0
2559,8.85802375,8.85802375,0.7059641406601074,0.0,0.0,0.0,0.0,0.0
2560,8.771819533,8.290487505751969,0.0,0.0,0.0,0.0,0.0,0.4813320272480315
2561,8.418402883,6.329296912993439,-8.881784197001252e-16,0.0,0.0,0.0,0.0,2.0891059700065613
2562,9.18431905,3.629476096988189,0.0,0.0,0.0,0.0,0.0,5.554842953011811
2563,12.80314197,0.3947851193215223,0.0,0.0,0.0,0.0,0.0,12.408356850678478
2564,15.67514808,0.0,0.0,0.0,0.0,0.0,1.9573328292310421,13.717815250768957
2565,17.66364793,0.0,0.0,0.0,0.0,0.0,3.9458326792310423,13.717815250768957
2566,17.50416737,0.0,0.0,0.0,0.0,0.0,3.7863521192310436,13.717815250768957
2567,16.2441775,0.0,0.0,0.0,0.0,0.0,2.526362249231042,13.717815250768957
2568,11.97574,0.0,0.0,0.0,0.0,0.0,0.0,11.97574
2569,8.193325333,0.0,0.0,0.0,0.0,0.0,0.0,8.193325333
2570,10.47568197,0.0,0.0,0.0,0.0,0.0,0.0,10.47568197
2571,10.93503457,0.0,0.0,0.0,0.0,0.0,0.0,10.93503457
2572,11.54228108,0.0,0.0,0.0,0.0,0.0,0.0,11.54228108
2573,11.7006469,0.0,0.0,0.0,0.0,0.0,0.0,11.7006469
2574,11.29179702,0.0,0.0,0.0,0.0,0.0,0.0,11.29179702
2575,8.013187067,0.0,0.0,0.0,0.0,0.0,0.0,8.013187067
2576,8.085791067,0.7768352347939632,1.1102230246251565e-16,0.0,0.0,0.0,0.0,7.3089558322060375
2577,8.435975467,4.1006712394042,0.0,0.0,0.0,0.0,0.0,4.335304227595801
2578,8.592793383,6.685877020767717,8.881784197001252e-16,0.0,0.0,0.0,0.0,1.9069163622322831
2579,8.461624117,8.456042555790027,0.0,0.0,0.0,0.0,0.0,0.005581561209972108
2580,8.393644267,8.393644267,1.1321386121128612,0.0,0.0,0.0,0.0,0.0
2581,8.950206333,8.950206333,0.9576266615853033,0.0,0.0,0.0,0.0,0.0
2582,9.920080133,9.640397913754594,0.0,0.0,0.0,0.0,0.0,0.2796822192454069
2583,8.729056733,8.729056733,0.09630093441338516,0.0,0.0,0.0,0.0,0.0
2584,8.174393483,7.5518572825052495,0.0,0.0,0.0,0.0,0.0,0.6225362004947499
2585,8.273023317,5.832631762879266,0.0,0.0,0.0,0.0,0.0,2.440391554120734
2586,8.485668333,3.3875110238556436,0.0,0.0,0.0,0.0,0.0,5.098157309144356
2587,12.49039655,0.3311101000761155,0.0,0.0,0.0,0.0,0.0,12.159286449923885
2588,15.28154862,0.0,0.0,0.0,0.0,0.0,1.5637333692310431,13.717815250768957
2589,18.34913692,0.0,0.0,0.0,0.0,0.0,4.631321669231042,13.717815250768957
2590,18.42359167,0.0,0.0,0.0,0.0,0.0,4.705776419231043,13.717815250768957
2591,16.59917187,0.0,0.0,0.0,0.0,0.0,2.881356619231042,13.717815250768957
2592,12.48568253,0.0,0.0,0.0,0.0,0.0,0.0,12.48568253
2593,10.07567602,0.0,0.0,0.0,0.0,0.0,0.0,10.07567602
2594,10.6660623,0.0,0.0,0.0,0.0,0.0,0.0,10.6660623
2595,10.95773438,0.0,0.0,0.0,0.0,0.0,0.0,10.95773438
2596,11.58910035,0.0,0.0,0.0,0.0,0.0,0.0,11.58910035
2597,11.07930078,0.0,0.0,0.0,0.0,0.0,0.0,11.07930078
2598,7.66224555,0.0,0.0,0.0,0.0,0.0,0.0,7.66224555
2599,7.6571334,0.0,0.0,0.0,0.0,0.0,0.0,7.6571334
2600,8.204224633,0.5348701616614173,1.1102230246251565e-16,0.0,0.0,0.0,0.0,7.6693544713385835
2601,8.239658317,3.2092209699685044,0.0,0.0,0.0,0.0,0.0,5.030437347031496
2602,8.180818933,5.7562217397847775,0.0,0.0,0.0,0.0,0.0,2.424597193215222
2603,8.418407183,7.449977251712599,0.0,0.0,0.0,0.0,0.0,0.9684299312874005
2604,8.4924572,8.188607474959317,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.3038497250406831
2605,9.110973467,7.539122278656168,0.0,0.0,0.0,0.0,0.0,1.5718511883438326
2606,9.4963522,6.953312101598426,0.0,0.0,0.0,0.0,0.0,2.5430400984015744
2607,8.981659017,6.25288688989895,0.0,0.0,0.0,0.0,0.0,2.72877212710105
2608,8.819332967,5.730751732086615,0.0,0.0,0.0,0.0,0.0,3.0885812349133843
2609,8.2861839,4.457251347178478,-8.881784197001252e-16,0.0,0.0,0.0,0.0,3.828932552821521
2610,8.497900183,2.508795758269029,0.0,0.0,0.0,0.0,0.0,5.9891044247309715
2611,11.78113382,0.2164950654343832,2.7755575615628914e-17,0.0,0.0,0.0,0.0,11.564638754565618
2612,15.47094203,0.0,0.0,0.0,0.0,0.0,1.7531267792310423,13.717815250768957
2613,17.45520983,0.0,0.0,0.0,0.0,0.0,3.7373945792310437,13.717815250768957
2614,18.58315348,0.0,0.0,0.0,0.0,0.0,4.8653382292310425,13.717815250768957
2615,16.51354797,0.0,0.0,0.0,0.0,0.0,2.7957327192310437,13.717815250768957
2616,10.31283573,0.0,0.0,0.0,0.0,0.0,0.0,10.31283573
2617,9.5673058,0.0,0.0,0.0,0.0,0.0,0.0,9.5673058
2618,10.50546417,0.0,0.0,0.0,0.0,0.0,0.0,10.50546417
2619,10.91415063,0.0,0.0,0.0,0.0,0.0,0.0,10.91415063
2620,11.49673495,0.0,0.0,0.0,0.0,0.0,0.0,11.49673495
2621,11.9967812,0.0,0.0,0.0,0.0,0.0,0.0,11.9967812
2622,11.61103115,0.0,0.0,0.0,0.0,0.0,0.0,11.61103115
2623,8.841817,0.0,0.0,0.0,0.0,0.0,0.0,8.841817
2624,8.0120703,0.4711951424160105,0.0,0.0,0.0,0.0,0.0,7.540875157583989
2625,8.58083845,3.6422111008372706,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.938627349162729
2626,8.971110783,6.214681878351706,8.881784197001252e-16,0.0,0.0,0.0,0.0,2.7564289046482946
2627,8.539603567,8.035787428770343,0.0,0.0,0.0,0.0,0.0,0.5038161382296575
2628,8.42298615,8.42298615,0.7844216328858273,0.0,0.0,0.0,0.0,0.0
2629,8.967752533,8.967752533,0.7490554038490824,0.0,0.0,0.0,0.0,0.0
2630,9.549671933,9.549671933,0.09072598075459304,0.0,0.0,0.0,0.0,0.0
2631,8.2925777,8.2925777,0.7110700213005252,0.0,0.0,0.0,0.0,0.0
2632,8.7601868,7.666472317146982,0.0,0.0,0.0,0.0,0.0,1.0937144828530174
2633,8.01274105,5.743486735935696,0.0,0.0,0.0,0.0,0.0,2.2692543140643044
2634,8.7466615,2.2413606774383203,0.0,0.0,0.0,0.0,0.0,6.505300822561679
2635,10.17627248,0.06367501924540683,0.0,0.0,0.0,0.0,0.0,10.112597460754593
2636,15.38678923,0.0,0.0,0.0,0.0,0.0,1.6689739792310423,13.717815250768957
2637,18.06796768,0.0,0.0,0.0,0.0,0.0,4.350152429231041,13.717815250768957
2638,17.90525278,0.0,0.0,0.0,0.0,0.0,4.187437529231044,13.717815250768957
2639,16.65641185,0.0,0.0,0.0,0.0,0.0,2.938596599231044,13.717815250768957
2640,12.7684194,0.0,0.0,0.0,0.0,0.0,0.0,12.7684194
2641,10.05454767,0.0,0.0,0.0,0.0,0.0,0.0,10.05454767
2642,10.48023125,0.0,0.0,0.0,0.0,0.0,0.0,10.48023125
2643,11.05768217,0.0,0.0,0.0,0.0,0.0,0.0,11.05768217
2644,11.61331542,0.0,0.0,0.0,0.0,0.0,0.0,11.61331542
2645,11.65024618,0.0,0.0,0.0,0.0,0.0,0.0,11.65024618
2646,11.31853207,0.0,0.0,0.0,0.0,0.0,0.0,11.31853207
2647,7.9923999,0.0,0.0,0.0,0.0,0.0,0.0,7.9923999
2648,7.957448833,0.4202551270196851,0.0,0.0,0.0,0.0,0.0,7.5371937059803145
2649,8.432072333,3.1837509622703415,0.0,0.0,0.0,0.0,0.0,5.248321370729659
2650,8.71656335,5.78169174748294,0.0,0.0,0.0,0.0,0.0,2.9348716025170596
2651,8.455443867,7.793822355637796,0.0,0.0,0.0,0.0,0.0,0.6616215113622035
2652,8.894372767,8.894372767,0.05833493890419916,0.0,0.0,0.0,0.0,0.0
2653,9.36791155,9.36791155,0.22154634835826847,0.0,0.0,0.0,0.0,0.0
2654,9.830987583,9.474842863716535,0.0,0.0,0.0,0.0,0.0,0.35614471928346525
2655,8.621743467,8.621743467,0.25455421580971205,0.0,0.0,0.0,0.0,0.0
2656,8.680754983,7.768352347939633,0.0,0.0,0.0,0.0,0.0,0.9124026350603671
2657,8.067902617,5.832631762879266,0.0,0.0,0.0,0.0,0.0,2.235270854120734
2658,8.181692533,3.081870931477691,-4.440892098500626e-16,0.0,0.0,0.0,0.0,5.099821601522309
2659,10.02056003,0.20376006158530185,0.0,0.0,0.0,0.0,0.0,9.8167999684147
2660,15.645827,0.0,0.0,0.0,0.0,0.0,1.9280117492310431,13.717815250768957
2661,17.90368902,0.0,0.0,0.0,0.0,0.0,4.185873769231044,13.717815250768957
2662,17.87636543,0.0,0.0,0.0,0.0,0.0,4.158550179231042,13.717815250768957
2663,16.80516015,0.0,0.0,0.0,0.0,0.0,3.0873448992310415,13.717815250768957
2664,12.29011293,0.0,0.0,0.0,0.0,0.0,0.0,12.29011293
2665,9.375004017,0.0,0.0,0.0,0.0,0.0,0.0,9.375004017
2666,10.2703127,0.0,0.0,0.0,0.0,0.0,0.0,10.2703127
2667,10.73618207,0.0,0.0,0.0,0.0,0.0,0.0,10.73618207
2668,11.04789963,0.0,0.0,0.0,0.0,0.0,0.0,11.04789963
2669,9.769950733,0.0,0.0,0.0,0.0,0.0,0.0,9.769950733
2670,7.766945833,0.0,0.0,0.0,0.0,0.0,0.0,7.766945833
2671,7.715236467,0.0,0.0,0.0,0.0,0.0,0.0,7.715236467
2672,7.984590117,0.4711951424160105,0.0,0.0,0.0,0.0,0.0,7.513394974583989
2673,8.844402017,3.578536081591864,0.0,0.0,0.0,0.0,0.0,5.2658659354081365
2674,9.208478833,6.469381955333334,0.0,0.0,0.0,0.0,0.0,2.7390968776666655
2675,8.520776433,8.520776433,0.11355617667716622,0.0,0.0,0.0,0.0,0.0
2676,8.650958767,8.650958767,1.2568742275853033,0.0,0.0,0.0,0.0,0.0
2677,9.07087795,9.07087795,1.3590902023976383,0.0,0.0,0.0,0.0,0.0
2678,9.313124667,9.313124667,1.053168466152231,0.0,0.0,0.0,0.0,0.0
2679,8.603421917,8.603421917,1.126121023698163,0.0,0.0,0.0,0.0,0.0
2680,8.45390455,8.443307551940945,0.0,0.0,0.0,0.0,0.0,0.010596998059055451
2681,8.876138317,6.469381955333334,0.0,0.0,0.0,0.0,0.0,2.406756361666667
2682,9.759480817,3.7313561277808396,4.440892098500626e-16,0.0,0.0,0.0,0.0,6.02812468921916
2683,12.86175802,0.3311101000761155,0.0,0.0,0.0,0.0,0.0,12.530647919923885
2684,15.73509785,0.0,0.0,0.0,0.0,0.0,2.0172825992310432,13.717815250768957
2685,17.63417403,0.0,0.0,0.0,0.0,0.0,3.916358779231043,13.717815250768957
2686,18.1897664,0.0,0.0,0.0,0.0,0.0,4.471951149231042,13.717815250768957
2687,16.16572223,0.0,0.0,0.0,0.0,0.0,2.4479069792310426,13.717815250768957
2688,11.81420838,0.0,0.0,0.0,0.0,0.0,0.0,11.81420838
2689,9.750327483,0.0,0.0,0.0,0.0,0.0,0.0,9.750327483
2690,10.55827745,0.0,0.0,0.0,0.0,0.0,0.0,10.55827745
2691,10.86118493,0.0,0.0,0.0,0.0,0.0,0.0,10.86118493
2692,11.09180155,0.0,0.0,0.0,0.0,0.0,0.0,11.09180155
2693,10.82568338,0.0,0.0,0.0,0.0,0.0,0.0,10.82568338
2694,7.747279383,0.0,0.0,0.0,0.0,0.0,0.0,7.747279383
2695,7.780885217,0.0,0.0,0.0,0.0,0.0,0.0,7.780885217
2696,8.015092283,0.8150402463412074,0.0,0.0,0.0,0.0,0.0,7.200052036658792
2697,8.687050717,4.4699863510275595,0.0,0.0,0.0,0.0,0.0,4.2170643659724405
2698,8.632598067,7.169807167032808,8.881784197001252e-16,0.0,0.0,0.0,0.0,1.4627908999671924
2699,8.579470033,8.579470033,0.3859726767532816,0.0,0.0,0.0,0.0,0.0
2700,8.16381495,8.16381495,1.9095730946233598,0.0,0.0,0.0,0.0,0.0
2701,8.885794167,8.885794167,1.6587890200393698,0.0,0.0,0.0,0.0,0.0
2702,9.264087833,9.264087833,1.191350327095801,0.0,0.0,0.0,0.0,0.0
2703,8.547035283,8.547035283,1.2461826769435707,0.0,0.0,0.0,0.0,0.0
2704,8.350586,8.350586,0.16913157503543452,0.0,0.0,0.0,0.0,0.0
2705,8.4554199,6.558526982276903,8.881784197001252e-16,0.0,0.0,0.0,0.0,1.8968929177230978
2706,8.5478965,3.833236158573491,0.0,0.0,0.0,0.0,0.0,4.714660341426509
2707,10.5065289,0.34384510392519685,5.551115123125783e-17,0.0,0.0,0.0,0.0,10.162683796074802
2708,15.6020809,0.0,0.0,0.0,0.0,0.0,1.8842656492310432,13.717815250768957
2709,17.81647205,0.0,0.0,0.0,0.0,0.0,4.098656799231044,13.717815250768957
2710,17.64855778,0.0,0.0,0.0,0.0,0.0,3.9307425292310434,13.717815250768957
2711,16.4588261,0.0,0.0,0.0,0.0,0.0,2.741010849231042,13.717815250768957
2712,12.24721263,0.0,0.0,0.0,0.0,0.0,0.0,12.24721263
2713,9.99942515,0.0,0.0,0.0,0.0,0.0,0.0,9.99942515
2714,10.15054578,0.0,0.0,0.0,0.0,0.0,0.0,10.15054578
2715,10.60341593,0.0,0.0,0.0,0.0,0.0,0.0,10.60341593
2716,11.01551893,0.0,0.0,0.0,0.0,0.0,0.0,11.01551893
2717,10.98308018,0.0,0.0,0.0,0.0,0.0,0.0,10.98308018
2718,7.8720295,0.0,0.0,0.0,0.0,0.0,0.0,7.8720295
2719,7.7477707,0.0,0.0,0.0,0.0,0.0,0.0,7.7477707
2720,7.755363733,0.7895702386430447,0.0,0.0,0.0,0.0,0.0,6.965793494356956
2721,7.969162367,4.431781339480315,0.0,0.0,0.0,0.0,0.0,3.537381027519685
2722,8.5103468,7.08066214008924,0.0,0.0,0.0,0.0,0.0,1.4296846599107607
2723,8.497010617,8.497010617,0.3920220696587915,0.0,0.0,0.0,0.0,0.0
2724,8.4574844,8.4574844,1.526758617679791,0.0,0.0,0.0,0.0,0.0
2725,9.168921317,9.168921317,1.2992518469448822,0.0,0.0,0.0,0.0,0.0
2726,9.73205575,9.73205575,0.6342373831522305,0.0,0.0,0.0,0.0,0.0
2727,8.7858255,8.7858255,0.9055124291509191,0.0,0.0,0.0,0.0,0.0
2728,8.071452733,8.071452733,0.34638481124278364,0.0,0.0,0.0,0.0,0.0
2729,8.2738386,6.456646951484253,-8.881784197001252e-16,0.0,0.0,0.0,0.0,1.8171916485157462
2730,9.046110933,3.7313561277808396,4.440892098500626e-16,0.0,0.0,0.0,0.0,5.3147548052191596
2731,12.7062885,0.30564009237795275,5.551115123125783e-17,0.0,0.0,0.0,0.0,12.400648407622047
2732,15.31707462,0.0,0.0,0.0,0.0,0.0,1.5992593692310422,13.717815250768957
2733,17.77094928,0.0,0.0,0.0,0.0,0.0,4.0531340292310425,13.717815250768957
2734,17.95086025,0.0,0.0,0.0,0.0,0.0,4.233044999231044,13.717815250768957
2735,16.49321225,0.0,0.0,0.0,0.0,0.0,2.7753969992310417,13.717815250768957
2736,11.98390583,0.0,0.0,0.0,0.0,0.0,0.0,11.98390583
2737,7.267302783,0.0,0.0,0.0,0.0,0.0,0.0,7.267302783
2738,10.79666343,0.0,0.0,0.0,0.0,0.0,0.0,10.79666343
2739,11.35001522,0.0,0.0,0.0,0.0,0.0,0.0,11.35001522
2740,11.51076488,0.0,0.0,0.0,0.0,0.0,0.0,11.51076488
2741,11.53934732,0.0,0.0,0.0,0.0,0.0,0.0,11.53934732
2742,7.979596433,0.0,0.0,0.0,0.0,0.0,0.0,7.979596433
2743,7.577821933,0.0,0.0,0.0,0.0,0.0,0.0,7.577821933
2744,7.654356633,0.6876902078503937,1.1102230246251565e-16,0.0,0.0,0.0,0.0,6.966666425149606
2745,8.317919633,4.202551270196851,0.0,0.0,0.0,0.0,0.0,4.115368362803149
2746,8.797146217,6.825962063107613,0.0,0.0,0.0,0.0,0.0,1.9711841538923869
2747,8.74922195,8.634332609677166,0.0,0.0,0.0,0.0,0.0,0.1148893403228346
2748,9.002428233,9.002428233,0.7398497115472455,0.0,0.0,0.0,0.0,0.0
2749,8.751308533,8.751308533,1.462164553963257,0.0,0.0,0.0,0.0,0.0
2750,9.70262965,9.70262965,0.40896340617060467,0.0,0.0,0.0,0.0,0.0
2751,8.6316041,8.6316041,0.8177687560183724,0.0,0.0,0.0,0.0,0.0
2752,8.348949183,8.175872471110237,0.0,0.0,0.0,0.0,0.0,0.17307671188976315
2753,8.02787225,6.240151886049869,0.0,0.0,0.0,0.0,0.0,1.7877203639501307
2754,8.157281533,3.553066073893701,0.0,0.0,0.0,0.0,0.0,4.6042154591063
2755,9.1230812,0.25470007698162733,0.0,0.0,0.0,0.0,0.0,8.868381123018372
2756,13.1320676,0.0,0.0,0.0,0.0,0.0,0.0,13.1320676
2757,17.18028613,0.0,0.0,0.0,0.0,0.0,3.4624708792310415,13.717815250768957
2758,18.11852337,0.0,0.0,0.0,0.0,0.0,4.400708119231041,13.717815250768957
2759,16.19316548,0.0,0.0,0.0,0.0,0.0,2.4753502292310436,13.717815250768957
2760,12.43107498,0.0,0.0,0.0,0.0,0.0,0.0,12.43107498
2761,6.461841733,0.0,0.0,0.0,0.0,0.0,0.0,6.461841733
2762,10.00534807,0.0,0.0,0.0,0.0,0.0,0.0,10.00534807
2763,10.89281857,0.0,0.0,0.0,0.0,0.0,0.0,10.89281857
2764,11.6830311,0.0,0.0,0.0,0.0,0.0,0.0,11.6830311
2765,11.76073022,0.0,0.0,0.0,0.0,0.0,0.0,11.76073022
2766,8.725045333,0.0,0.0,0.0,0.0,0.0,0.0,8.725045333
2767,7.9394835,0.0,0.0,0.0,0.0,0.0,0.0,7.9394835
2768,8.32740005,0.662220200152231,0.0,0.0,0.0,0.0,0.0,7.665179849847768
2769,8.52648825,4.164346258649607,0.0,0.0,0.0,0.0,0.0,4.362141991350393
2770,8.601482033,6.800492055409449,8.881784197001252e-16,0.0,0.0,0.0,0.0,1.8009899775905511
2771,8.702663917,8.57065759043176,0.0,0.0,0.0,0.0,0.0,0.1320063265682414
2772,8.491127817,8.491127817,1.1747401044527557,0.0,0.0,0.0,0.0,0.0
2773,9.1474727,9.1474727,1.0023253677178499,0.0,0.0,0.0,0.0,0.0
2774,9.420576867,9.420576867,0.6273411699251987,0.0,0.0,0.0,0.0,0.0
2775,8.67522115,8.67522115,0.7232116906220476,0.0,0.0,0.0,0.0,0.0
2776,8.012237817,8.012237817,0.12542964256299172,0.0,0.0,0.0,0.0,0.0
2777,8.2135179,6.201946874502625,0.0,0.0,0.0,0.0,0.0,2.011571025497374
2778,8.3125992,3.5275960661955383,4.440892098500626e-16,0.0,0.0,0.0,0.0,4.7850031338044605
2779,11.01831905,0.24196507313254595,0.0,0.0,0.0,0.0,0.0,10.776353976867455
2780,15.18906875,0.0,0.0,0.0,0.0,0.0,1.471253499231043,13.717815250768957
2781,17.45775685,0.0,0.0,0.0,0.0,0.0,3.7399415992310416,13.717815250768957
2782,17.84887282,0.0,0.0,0.0,0.0,0.0,4.131057569231043,13.717815250768957
2783,16.34208293,0.0,0.0,0.0,0.0,0.0,2.6242676792310426,13.717815250768957
2784,12.25434645,0.0,0.0,0.0,0.0,0.0,0.0,12.25434645
2785,9.810343333,0.0,0.0,0.0,0.0,0.0,0.0,9.810343333
2786,10.39381253,0.0,0.0,0.0,0.0,0.0,0.0,10.39381253
2787,10.91838117,0.0,0.0,0.0,0.0,0.0,0.0,10.91838117
2788,11.25801752,0.0,0.0,0.0,0.0,0.0,0.0,11.25801752
2789,11.3828169,0.0,0.0,0.0,0.0,0.0,0.0,11.3828169
2790,9.5206446,0.0,0.0,0.0,0.0,0.0,0.0,9.5206446
2791,7.996999333,0.0,0.0,0.0,0.0,0.0,0.0,7.996999333
2792,8.055453633,0.5603401693595801,0.0,0.0,0.0,0.0,0.0,7.495113463640421
2793,8.084690867,3.9096461816679793,0.0,0.0,0.0,0.0,0.0,4.175044685332022
2794,8.456145183,6.520321970729659,0.0,0.0,0.0,0.0,0.0,1.935823212270341
2795,8.379738533,8.265017498053806,0.0,0.0,0.0,0.0,0.0,0.1147210349461929
2796,8.668716667,8.668716667,0.6915111620748036,0.0,0.0,0.0,0.0,0.0
2797,8.881028583,8.881028583,0.963129392339896,0.0,0.0,0.0,0.0,0.0
2798,8.852459017,8.852459017,0.9025539313963264,0.0,0.0,0.0,0.0,0.0
2799,8.265893417,8.265893417,0.8523693389422586,0.0,0.0,0.0,0.0,0.0
2800,8.040572933,7.857497374883202,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.18307555811679777
2801,7.934819,5.9472467975209975,8.881784197001252e-16,0.0,0.0,0.0,0.0,1.9875722024790026
2802,8.45398015,3.2856309930629926,0.0,0.0,0.0,0.0,0.0,5.168349156937007
2803,10.63548188,0.1910250577362205,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,10.44445682226378
2804,15.50886707,0.0,0.0,0.0,0.0,0.0,1.7910518192310434,13.717815250768957
2805,17.39277835,0.0,0.0,0.0,0.0,0.0,3.674963099231043,13.717815250768957
2806,17.83368387,0.0,0.0,0.0,0.0,0.0,4.115868619231044,13.717815250768957
2807,16.10253533,0.0,0.0,0.0,0.0,0.0,2.384720079231041,13.717815250768957
2808,9.168639867,0.0,0.0,0.0,0.0,0.0,0.0,9.168639867
2809,10.00397292,0.0,0.0,0.0,0.0,0.0,0.0,10.00397292
2810,10.41958067,0.0,0.0,0.0,0.0,0.0,0.0,10.41958067
2811,11.10618147,0.0,0.0,0.0,0.0,0.0,0.0,11.10618147
2812,11.53143168,0.0,0.0,0.0,0.0,0.0,0.0,11.53143168
2813,11.78294972,0.0,0.0,0.0,0.0,0.0,0.0,11.78294972
2814,11.46553107,0.0,0.0,0.0,0.0,0.0,0.0,11.46553107
2815,7.4494404,0.0,0.0,0.0,0.0,0.0,0.0,7.4494404
2816,8.219163017,0.24196507313254595,0.0,0.0,0.0,0.0,0.0,7.977197943867454
2817,8.5654539,2.5215307621181102,4.440892098500626e-16,0.0,0.0,0.0,0.0,6.043923137881889
2818,8.596347083,5.0430615242362204,8.881784197001252e-16,0.0,0.0,0.0,0.0,3.553285558763779
2819,8.460673883,6.889637082353019,0.0,0.0,0.0,0.0,0.0,1.571036800646981
2820,8.66903655,8.2013424788084,0.0,0.0,0.0,0.0,0.0,0.4676940711916
2821,8.720774717,8.634332609677166,0.0,0.0,0.0,0.0,0.0,0.0864421073228332
2822,9.838203,8.2013424788084,0.0,0.0,0.0,0.0,0.0,1.6368605211916005
2823,8.734442917,7.093397143938322,-8.881784197001252e-16,0.0,0.0,0.0,0.0,1.6410457730616788
2824,8.534619317,5.921776789822835,0.0,0.0,0.0,0.0,0.0,2.6128425271771656
2825,8.991653817,3.9733212009133863,0.0,0.0,0.0,0.0,0.0,5.018332616086614
2826,8.734271283,1.8593105619658792,2.220446049250313e-16,0.0,0.0,0.0,0.0,6.874960721034121
2827,11.23188612,0.06367501924540683,0.0,0.0,0.0,0.0,0.0,11.168211100754593
2828,15.1239408,0.0,0.0,0.0,0.0,0.0,1.4061255492310423,13.717815250768957
